wallet_txn_id,transaction_id,customer_id,merchant_id,wallet_provider,txn_type,amount,wallet_balance_after,timestamp,status
WLT0002188,TXN0008978,CUST00010,MER0075,Mobikwik,SPEND,779.38,3080.72,2025-02-27 18:24:28,FAILED
WLT0002189,TXN0008979,CUST00102,MER0120,PhonePe Wallet,LOAD,522.26,8239.23,2025-03-19 10:59:27,Success
WLT0002190,TXN0008981,CUST00625,MER0059,Mobikwik,SPEND,145.76,9088.92,2025-06-15 14:50:06,FAILED
WLT0002191,TXN0008982,CUST00070,MER0145,PhonePe Wallet,SPEND,866.0,14893.11,2025-01-14 17:33:53,SUCCESS
WLT0002192,TXN0008983,CUST00446,MER0005,Paytm Wallet,LOAD,455.25,16610.65,2025-02-09 15:17:33,SUCCESS
WLT0002193,TXN0008984,CUST01058,MER0127,Mobikwik,SPEND,455.63,7540.23,2025-03-04 09:49:09,success
WLT0002194,TXN0008986,CUST00272,,PhonePe Wallet,P2P_TRANSFER,614.75,12699.04,2025-04-30 00:18:34,Success
WLT0002195,TXN0008990,CUST01861,,PhonePe Wallet,P2P_TRANSFER,429.22,5183.85,2025-05-01 14:27:52,SUCCESS
WLT0002196,TXN0009003,CUST00009,,Amazon Pay Balance,P2P_TRANSFER,559.64,3300.74,2025-05-08 22:36:41,Success
WLT0002197,TXN0009005,CUST01916,,Mobikwik,P2P_TRANSFER,318.6,11340.5,2025-04-30 13:18:34,Success
WLT0002198,TXN0009008,CUST01172,MER0123,Mobikwik,SPEND,1217.83,12721.66,2025-01-30 16:43:46,success
WLT0002199,TXN0009010,CUST01734,,Mobikwik,P2P_TRANSFER,145.71,12419.57,2025-02-18 03:20:19,Success
WLT0002200,TXN0009020,CUST00348,,Amazon Pay Balance,P2P_TRANSFER,208.28,381.27,2025-03-09 21:18:33,Failed
WLT0002201,TXN0009027,CUST00407,MER0050,Mobikwik,SPEND,301.25,18811.65,2025-02-10 18:31:05,Success
WLT0002202,TXN0009032,CUST01127,MER0070,Paytm Wallet,SPEND,150.86,15132.79,2025-04-06 19:19:41,SUCCESS
WLT0002203,TXN0009036,CUST00462,MER0017,Mobikwik,LOAD,153.81,18360.31,2025-06-29 05:30:53,success
WLT0002204,TXN0009039,CUST00659,,Amazon Pay Balance,P2P_TRANSFER,405.75,19979.6,2025-05-28 00:08:05,success
WLT0002205,TXN0009048,CUST01990,,Amazon Pay Balance,P2P_TRANSFER,657.8,3089.02,2025-04-28 11:35:26,SUCCESS
WLT0002206,TXN0009055,CUST00556,MER0101,PhonePe Wallet,LOAD,547.83,12373.12,2025-05-10 22:07:27,Success
WLT0002207,TXN0009063,CUST00638,MER0080,PhonePe Wallet,LOAD,369.7,3054.79,2025-01-23 18:19:47,SUCCESS
WLT0002208,TXN0009072,CUST01053,MER0140,Paytm Wallet,SPEND,1033.47,12674.79,2025-04-18 17:00:35,success
WLT0002209,TXN0009076,CUST00026,,Paytm Wallet,P2P_TRANSFER,420.91,18578.02,2025-03-04 11:12:42,Success
WLT0002210,TXN0009077,CUST00323,MER0087,Mobikwik,SPEND,394.78,11717.8,2025-01-18 13:57:39,SUCCESS
WLT0002211,TXN0009078,CUST01989,MER0073,Mobikwik,LOAD,384.17,2164.86,2025-05-15 09:10:58,SUCCESS
WLT0002212,TXN0009079,CUST00896,MER0053,Paytm Wallet,SPEND,43.46,13911.28,2025-06-18 08:17:14,Success
WLT0002213,TXN0009084,CUST00540,MER0129,Amazon Pay Balance,LOAD,1292.88,18715.0,2025-06-26 07:02:30,FAILED
WLT0002214,TXN0009090,CUST00345,,Mobikwik,P2P_TRANSFER,228.31,17196.7,2025-05-12 22:41:39,SUCCESS
WLT0002215,TXN0009094,CUST00456,,Amazon Pay Balance,P2P_TRANSFER,830.65,18868.75,2025-02-08 18:37:58,SUCCESS
WLT0002216,TXN0009101,CUST00382,MER0029,Mobikwik,SPEND,126.67,1963.62,2025-04-26 08:14:19,SUCCESS
WLT0002217,TXN0009102,CUST01344,MER0076,Paytm Wallet,SPEND,266.64,18004.23,2025-03-30 07:37:24,Success
WLT0002218,TXN0009104,CUST00038,MER0121,Amazon Pay Balance,SPEND,452.95,7716.43,2025-05-12 16:16:15,Success
WLT0002219,TXN0009110,CUST01312,MER0021,Amazon Pay Balance,LOAD,936.87,4159.95,2025-03-28 04:13:31,success
WLT0002220,TXN0009117,CUST00794,MER0034,Mobikwik,SPEND,2890.15,7923.07,2025-06-19 11:26:52,Success
WLT0002221,TXN0009123,CUST01516,MER0005,Amazon Pay Balance,SPEND,139.12,1710.24,2025-01-26 04:37:53,Success
WLT0002222,TXN0009128,CUST01901,MER0101,Mobikwik,SPEND,1612.83,5862.39,2025-02-15 22:11:19,SUCCESS
WLT0002223,TXN0009129,CUST00086,MER0062,PhonePe Wallet,SPEND,116.91,11382.02,2025-03-26 06:27:33,success
WLT0002224,TXN0009132,CUST01088,MER0023,Amazon Pay Balance,SPEND,2540.07,217.24,2025-05-06 15:08:32,Success
WLT0002225,TXN0009135,CUST01117,MER0003,Amazon Pay Balance,SPEND,271.12,3247.78,2025-06-16 21:56:17,success
WLT0002226,TXN0009136,CUST00444,MER0031,Mobikwik,SPEND,1065.47,3392.72,2025-02-02 00:31:50,Success
WLT0002227,TXN0009137,CUST00121,MER0061,PhonePe Wallet,LOAD,633.93,14058.87,2025-05-05 02:23:47,PENDING
WLT0002228,TXN0009140,CUST00538,MER0052,Mobikwik,SPEND,680.68,16264.71,2025-05-30 00:18:31,Success
WLT0002229,TXN0009145,CUST01330,MER0101,Amazon Pay Balance,LOAD,937.9,10771.41,2025-01-09 02:08:59,success
WLT0002230,TXN0009158,CUST01150,,PhonePe Wallet,P2P_TRANSFER,214.98,17914.87,2025-04-17 09:58:37,Success
WLT0002231,TXN0009159,CUST01220,MER0090,Paytm Wallet,LOAD,758.29,2374.42,2025-04-13 19:08:52,Pending
WLT0002232,TXN0009162,CUST00677,MER0104,Mobikwik,SPEND,337.51,18259.73,2025-01-31 11:12:29,success
WLT0002233,TXN0009163,CUST01776,,Mobikwik,P2P_TRANSFER,2841.03,16232.88,2025-06-04 05:14:57,SUCCESS
WLT0002234,TXN0009178,CUST00146,MER0051,Paytm Wallet,LOAD,344.26,2936.32,2025-05-13 05:12:06,Success
WLT0002235,TXN0009179,CUST00009,,Paytm Wallet,P2P_TRANSFER,389.14,7268.71,2025-02-14 17:44:21,success
WLT0002236,TXN0009184,CUST00127,MER0046,PhonePe Wallet,SPEND,1555.29,6472.59,2025-02-19 15:27:44,success
WLT0002237,TXN0009185,CUST00619,,Mobikwik,P2P_TRANSFER,234.5,6138.63,2025-02-17 15:09:26,Success
WLT0002238,TXN0009186,CUST01210,MER0114,Paytm Wallet,SPEND,283.72,16957.81,2025-04-21 03:11:33,SUCCESS
WLT0002239,TXN0009187,CUST00544,,Mobikwik,P2P_TRANSFER,929.36,4221.76,2025-03-14 21:22:47,Success
WLT0002240,TXN0009197,CUST00891,MER0077,Paytm Wallet,LOAD,4693.51,6497.63,2025-06-14 14:09:36,SUCCESS
WLT0002241,TXN0009199,CUST00440,MER0100,Mobikwik,LOAD,1063.13,3697.34,2025-06-21 21:12:47,Success
WLT0002242,TXN0009200,CUST00253,MER0050,PhonePe Wallet,LOAD,254.75,12402.86,2025-06-21 02:15:19,success
WLT0002243,TXN0009203,CUST00811,MER0002,PhonePe Wallet,SPEND,1834.17,11154.49,2025-03-14 16:09:22,SUCCESS
WLT0002244,TXN0009208,CUST00544,,PhonePe Wallet,P2P_TRANSFER,666.69,16853.1,2025-01-02 03:51:53,Success
WLT0002245,TXN0009209,CUST01651,MER0145,PhonePe Wallet,LOAD,514.93,16011.45,2025-02-06 00:59:55,success
WLT0002246,TXN0009210,CUST00336,,Amazon Pay Balance,P2P_TRANSFER,234.37,18399.87,2025-03-11 21:09:56,Success
WLT0002247,TXN0009222,CUST01265,MER0048,Mobikwik,SPEND,889.86,8765.34,2025-02-20 03:42:21,success
WLT0002248,TXN0009230,CUST00193,,Paytm Wallet,P2P_TRANSFER,164.12,5712.04,2025-01-01 00:37:11,success
WLT0002249,TXN0009235,CUST00436,MER0127,PhonePe Wallet,SPEND,1137.57,13435.37,2025-05-09 03:05:27,SUCCESS
WLT0002250,TXN0009240,CUST00173,MER0069,Amazon Pay Balance,LOAD,563.95,3614.81,2025-05-14 23:50:09,SUCCESS
WLT0002251,TXN0009242,CUST00797,,Mobikwik,P2P_TRANSFER,188.2,3937.84,2025-06-29 19:23:01,success
WLT0002252,TXN0009243,CUST00907,MER0146,Amazon Pay Balance,SPEND,286.89,16415.15,2025-05-14 22:21:25,success
WLT0002253,TXN0009244,CUST01248,MER0052,Amazon Pay Balance,LOAD,231.6,14778.24,2025-04-18 00:22:40,Success
WLT0002254,TXN0009252,CUST00263,MER0120,Mobikwik,LOAD,218.34,2821.73,2025-04-01 15:44:06,Success
WLT0002255,TXN0009255,CUST01967,,Paytm Wallet,P2P_TRANSFER,423.12,2607.89,2025-03-19 08:47:55,SUCCESS
WLT0002256,TXN0009259,CUST00425,MER0014,Paytm Wallet,LOAD,826.42,18751.22,2025-02-16 05:20:51,success
WLT0002257,TXN0009263,CUST00624,,Paytm Wallet,P2P_TRANSFER,,18775.2,2025-02-25 20:36:40,Failed
WLT0002258,TXN0009264,CUST00174,MER0010,Amazon Pay Balance,LOAD,930.37,18174.5,2025-05-05 08:04:32,success
WLT0002259,TXN0009273,CUST01897,MER0041,Amazon Pay Balance,SPEND,144.88,15405.15,2025-01-03 16:16:54,success
WLT0002260,TXN0009275,CUST01448,MER0131,Paytm Wallet,LOAD,2163.11,7428.24,2025-05-09 14:49:12,Success
WLT0002261,TXN0009283,CUST01432,MER0125,Amazon Pay Balance,SPEND,1231.63,13898.04,2025-05-26 08:32:59,success
WLT0002262,TXN0009286,CUST01227,MER0130,PhonePe Wallet,SPEND,48.36,2214.97,2025-03-24 23:07:34,FAILED
WLT0002263,TXN0009287,CUST00071,MER0081,Mobikwik,LOAD,335.33,10696.55,2025-06-08 00:53:52,Success
WLT0002264,TXN0009294,CUST00527,MER0026,Amazon Pay Balance,LOAD,107.7,6322.69,2025-01-26 09:23:47,SUCCESS
WLT0002265,TXN0009305,CUST01519,MER0042,Paytm Wallet,SPEND,603.42,13278.16,2025-01-27 16:39:35,Success
WLT0002266,TXN0009308,CUST01875,MER0128,Amazon Pay Balance,LOAD,97.96,1726.22,2025-02-28 06:53:57,success
WLT0002267,TXN0009313,CUST01027,MER0033,Amazon Pay Balance,SPEND,89.54,2515.88,2025-02-09 19:30:24,Pending
WLT0002268,TXN0009315,CUST01119,MER0015,PhonePe Wallet,SPEND,72.77,2810.4,2025-03-06 01:06:31,Success
WLT0002269,TXN0009319,CUST01429,,Amazon Pay Balance,P2P_TRANSFER,368.48,660.68,2025-05-23 00:02:44,SUCCESS
WLT0002270,TXN0009320,CUST00410,MER0066,Amazon Pay Balance,LOAD,470.19,13540.46,2025-04-22 18:11:07,Success
WLT0002271,TXN0009323,CUST01178,MER0070,Paytm Wallet,LOAD,339.27,19976.45,2025-03-18 00:07:34,success
WLT0002272,TXN0009327,CUST01632,MER0139,Mobikwik,LOAD,449.48,17530.21,2025-02-16 21:12:02,failed
WLT0002273,TXN0009331,CUST00245,,Paytm Wallet,P2P_TRANSFER,914.5,8705.95,2025-04-16 10:34:42,success
WLT0002274,TXN0009332,CUST00122,MER0037,Amazon Pay Balance,LOAD,1189.95,17341.76,2025-03-23 00:12:13,SUCCESS
WLT0002275,TXN0009334,CUST00272,,Amazon Pay Balance,P2P_TRANSFER,319.74,9533.13,2025-03-23 07:15:30,Success
WLT0002276,TXN0009337,CUST01038,MER0072,Amazon Pay Balance,SPEND,508.26,9425.03,2025-03-06 04:26:47,Success
WLT0002277,TXN0009341,CUST01011,MER0045,PhonePe Wallet,LOAD,153.64,1916.66,2025-02-19 11:17:39,success
WLT0002278,TXN0009344,CUST00792,MER0087,Paytm Wallet,LOAD,238.49,10535.23,2025-04-12 04:07:36,SUCCESS
WLT0002279,TXN0009347,CUST01400,,Mobikwik,P2P_TRANSFER,146.05,13641.4,2025-01-14 20:14:26,success
WLT0002280,TXN0009349,CUST00523,MER0040,Paytm Wallet,SPEND,2666.19,5696.13,2025-02-04 00:08:31,Success
WLT0002281,TXN0009356,CUST01084,MER0137,Mobikwik,LOAD,1377.69,306.73,2025-03-24 16:22:28,success
WLT0002282,TXN0009360,CUST00131,MER0063,Paytm Wallet,LOAD,78.57,51.05,2025-03-21 06:23:34,success
WLT0002283,TXN0009369,CUST01508,MER0008,PhonePe Wallet,LOAD,1020.64,19304.34,2025-04-29 04:48:34,SUCCESS
WLT0002284,TXN0009370,CUST01592,MER0018,PhonePe Wallet,LOAD,1260.95,5289.03,2025-02-11 06:44:47,Success
WLT0002285,TXN0009371,CUST00552,MER0004,PhonePe Wallet,LOAD,52.47,17795.4,2025-04-24 09:05:10,Success
WLT0002286,TXN0009377,CUST01138,,Mobikwik,P2P_TRANSFER,240.82,7745.74,2025-02-10 17:28:55,success
WLT0002287,TXN0009383,CUST01416,MER0131,Amazon Pay Balance,SPEND,392.94,6497.47,2025-01-03 17:59:37,success
WLT0002288,TXN0009394,CUST01997,MER0086,Mobikwik,LOAD,546.52,17130.48,2025-04-12 02:05:58,success
WLT0002289,TXN0009401,CUST00743,MER0030,Mobikwik,LOAD,208.64,3098.44,2025-05-08 10:36:27,success
WLT0002290,TXN0009403,CUST01842,MER0069,Amazon Pay Balance,LOAD,173.25,10513.46,2025-06-26 12:29:45,SUCCESS
WLT0002291,TXN0009412,CUST01169,MER0063,Mobikwik,SPEND,382.69,7771.38,2025-05-06 13:51:13,success
WLT0002292,TXN0009413,CUST01570,,Mobikwik,P2P_TRANSFER,1499.6,19423.3,2025-06-23 02:41:31,success
WLT0002293,TXN0009417,CUST01276,MER0043,PhonePe Wallet,SPEND,852.61,12284.02,2025-03-31 04:14:39,Success
WLT0002294,TXN0009423,CUST01210,,Mobikwik,P2P_TRANSFER,775.48,14417.51,2025-05-05 17:03:45,Success
WLT0002295,TXN0009426,CUST01830,MER0024,Mobikwik,LOAD,143.94,1744.59,2025-04-02 00:28:56,success
WLT0002296,TXN0009433,CUST01901,,Amazon Pay Balance,P2P_TRANSFER,256.58,7557.76,2025-01-26 22:14:12,success
WLT0002297,TXN0009437,CUST00056,MER0044,PhonePe Wallet,SPEND,6028.88,7926.66,2025-02-14 06:33:08,SUCCESS
WLT0002298,TXN0009440,CUST01688,,Amazon Pay Balance,P2P_TRANSFER,155.32,472.49,2025-06-05 05:43:19,success
WLT0002299,TXN0009448,CUST01017,MER0052,PhonePe Wallet,LOAD,754.03,15704.21,2025-04-26 05:12:14,Success
WLT0002300,TXN0009452,CUST00927,MER0119,Amazon Pay Balance,SPEND,978.66,18798.12,2025-04-10 20:17:28,success
WLT0002301,TXN0009459,CUST01036,,Mobikwik,P2P_TRANSFER,64.29,15823.4,2025-04-10 08:49:04,SUCCESS
WLT0002302,TXN0009461,CUST01076,,Mobikwik,P2P_TRANSFER,2562.62,14209.58,2025-01-31 04:56:13,SUCCESS
WLT0002303,TXN0009463,CUST00981,MER0039,PhonePe Wallet,SPEND,343.32,6683.35,2025-02-16 04:12:23,Success
WLT0002304,TXN0009472,CUST01319,MER0026,Mobikwik,LOAD,217.5,6207.98,2025-04-10 04:14:14,success
WLT0002305,TXN0009483,CUST00563,MER0131,Amazon Pay Balance,LOAD,197.47,1423.02,2025-05-09 16:39:20,success
WLT0002306,TXN0009486,CUST00095,,Amazon Pay Balance,P2P_TRANSFER,242.34,2793.56,2025-03-03 09:31:07,FAILED
WLT0002307,TXN0009495,CUST00350,MER0056,PhonePe Wallet,LOAD,1035.25,3521.98,2025-01-20 10:43:58,SUCCESS
WLT0002308,TXN0009502,CUST00561,MER0072,Amazon Pay Balance,SPEND,1107.36,11382.09,2025-02-21 03:34:04,SUCCESS
WLT0002309,TXN0009503,CUST00092,MER0131,Amazon Pay Balance,LOAD,230.46,5645.05,2025-04-15 08:26:30,success
WLT0002310,TXN0009508,CUST00313,MER0083,Paytm Wallet,LOAD,647.4,9638.62,2025-06-15 05:09:48,SUCCESS
WLT0002311,TXN0009514,CUST01309,MER0116,Mobikwik,SPEND,180.89,302.38,2025-04-30 23:40:12,Success
WLT0002312,TXN0009515,CUST00915,MER0037,Amazon Pay Balance,LOAD,179.82,16079.55,2025-02-15 01:45:40,SUCCESS
WLT0002313,TXN0009518,CUST00874,MER0068,PhonePe Wallet,LOAD,180.3,90.17,2025-03-22 00:07:22,success
WLT0002314,TXN0009522,CUST01582,MER0110,Mobikwik,LOAD,130.64,14166.3,2025-02-27 21:32:27,Pending
WLT0002315,TXN0009524,CUST00885,,PhonePe Wallet,P2P_TRANSFER,5580.69,2870.25,2025-01-27 03:48:21,SUCCESS
WLT0002316,TXN0009537,CUST01146,MER0078,Amazon Pay Balance,LOAD,857.01,4579.63,2025-05-05 18:25:14,success
WLT0002317,TXN0009538,CUST00336,MER0059,PhonePe Wallet,SPEND,123.57,2571.68,2025-02-14 00:12:53,success
WLT0002318,TXN0009540,CUST00770,MER0096,Amazon Pay Balance,LOAD,1699.27,5950.12,2025-01-14 09:26:07,success
WLT0002319,TXN0009553,CUST01518,MER0030,Paytm Wallet,SPEND,217.37,17325.25,2025-03-24 11:13:16,success
WLT0002320,TXN0009554,CUST00131,MER0087,Paytm Wallet,LOAD,158.18,13724.27,2025-01-03 13:10:50,success
WLT0002321,TXN0009555,CUST01943,,Mobikwik,P2P_TRANSFER,203.19,5905.72,2025-02-02 03:40:52,Success
WLT0002322,TXN0009559,CUST01709,MER0026,Paytm Wallet,LOAD,537.72,17755.67,2025-02-14 06:12:53,success
WLT0002323,TXN0009560,CUST01614,MER0071,Amazon Pay Balance,LOAD,799.99,2533.3,2025-05-10 15:27:26,success
WLT0002324,TXN0009563,CUST01210,,Mobikwik,P2P_TRANSFER,501.33,6113.32,2025-04-20 05:13:10,SUCCESS
WLT0002325,TXN0009567,CUST01660,MER0033,PhonePe Wallet,SPEND,64.05,7546.23,2025-04-15 02:00:31,SUCCESS
WLT0002326,TXN0009577,CUST00773,MER0032,Amazon Pay Balance,LOAD,423.31,1946.37,2025-04-27 11:11:32,SUCCESS
WLT0002327,TXN0009578,CUST01529,MER0107,Paytm Wallet,LOAD,462.32,2728.81,2025-03-22 08:44:27,Success
WLT0002328,TXN0009590,CUST00972,MER0019,Paytm Wallet,SPEND,534.84,3732.22,2025-03-05 13:47:04,success
WLT0002329,TXN0009593,CUST00562,,Mobikwik,P2P_TRANSFER,352.04,16575.52,2025-04-30 18:24:34,Success
WLT0002330,TXN0009602,CUST01540,,Mobikwik,P2P_TRANSFER,597.3,2369.4,2025-02-12 08:49:01,Success
WLT0002331,TXN0009605,CUST01853,MER0086,Paytm Wallet,LOAD,78.46,18456.67,2025-03-11 03:09:00,SUCCESS
WLT0002332,TXN0009606,CUST01194,MER0047,Paytm Wallet,LOAD,137.18,11745.01,2025-04-05 08:46:23,Success
WLT0002333,TXN0009610,CUST00093,,Amazon Pay Balance,P2P_TRANSFER,487.44,6579.07,2025-06-16 16:02:16,SUCCESS
WLT0002334,TXN0009611,CUST01984,MER0141,Amazon Pay Balance,LOAD,997.35,2104.02,2025-03-04 19:02:35,success
WLT0002335,TXN0009617,CUST01126,MER0037,Amazon Pay Balance,SPEND,1108.33,19326.69,2025-02-05 01:30:27,Success
WLT0002336,TXN0009619,CUST01173,,Mobikwik,P2P_TRANSFER,338.22,16545.57,2025-04-02 00:52:07,Success
WLT0002337,TXN0009624,CUST01407,MER0149,Amazon Pay Balance,LOAD,72.49,12476.34,2025-06-11 01:33:26,SUCCESS
WLT0002338,TXN0009627,CUST01427,MER0118,Amazon Pay Balance,LOAD,571.69,19114.51,2025-04-13 03:15:32,success
WLT0002339,TXN0009632,CUST00029,MER0074,Mobikwik,LOAD,249.98,5301.94,2025-02-17 08:28:15,Success
WLT0002340,TXN0009634,CUST00892,MER0132,Amazon Pay Balance,LOAD,418.08,6718.32,2025-02-07 17:35:34,Success
WLT0002341,TXN0009646,CUST00031,MER0141,Amazon Pay Balance,LOAD,846.15,3963.41,2025-01-16 01:43:04,PENDING
WLT0002342,TXN0009647,CUST01124,MER0012,Paytm Wallet,LOAD,964.38,13142.03,2025-04-30 10:45:27,SUCCESS
WLT0002343,TXN0009649,CUST01075,MER0078,Paytm Wallet,SPEND,523.93,1087.92,2025-01-26 00:35:45,FAILED
WLT0002344,TXN0009656,CUST01930,,Paytm Wallet,P2P_TRANSFER,537.98,19250.89,2025-05-18 05:35:40,SUCCESS
WLT0002345,TXN0009659,CUST00379,,Amazon Pay Balance,P2P_TRANSFER,141.75,2962.12,2025-02-05 22:15:11,Failed
WLT0002346,TXN0009661,CUST01791,MER0086,Mobikwik,SPEND,279.62,12317.65,2025-06-26 16:41:28,success
WLT0002347,TXN0009666,CUST00827,MER0010,Mobikwik,LOAD,568.14,7937.65,2025-01-21 00:27:57,success
WLT0002348,TXN0009669,CUST00040,,PhonePe Wallet,P2P_TRANSFER,113.91,13198.8,2025-06-16 23:30:01,success
WLT0002349,TXN0009670,CUST00823,MER0064,PhonePe Wallet,SPEND,449.46,1926.36,2025-02-09 23:07:42,SUCCESS
WLT0002350,TXN0009672,CUST00264,,Paytm Wallet,P2P_TRANSFER,994.37,3746.33,2025-01-27 12:44:32,Success
WLT0002351,TXN0009676,CUST01362,,Amazon Pay Balance,P2P_TRANSFER,445.76,149.38,2025-03-14 07:41:16,Failed
WLT0002352,TXN0009685,CUST00372,MER0030,Amazon Pay Balance,SPEND,351.45,6273.05,2025-06-04 16:27:28,SUCCESS
WLT0002353,TXN0009696,CUST00880,,Mobikwik,P2P_TRANSFER,5336.72,11606.19,2025-02-03 18:16:54,PENDING
WLT0002354,TXN0009698,CUST01660,MER0092,Mobikwik,SPEND,385.41,14022.63,2025-02-18 01:30:49,Failed
WLT0002355,TXN0009701,CUST01854,MER0063,PhonePe Wallet,LOAD,882.81,13138.61,2025-02-23 17:38:43,SUCCESS
WLT0002356,TXN0009703,CUST01305,MER0046,Mobikwik,SPEND,780.57,13527.72,2025-05-01 17:56:23,Failed
WLT0002357,TXN0009710,CUST01000,MER0100,PhonePe Wallet,SPEND,141.54,4820.97,2025-01-31 14:57:48,success
WLT0002358,TXN0009720,CUST01567,MER0082,Paytm Wallet,SPEND,468.89,17595.61,2025-05-10 12:05:17,success
WLT0002359,TXN0009721,CUST00478,MER0144,PhonePe Wallet,LOAD,977.24,9594.44,2025-04-23 17:36:24,SUCCESS
WLT0002360,TXN0009723,CUST01561,MER0148,Amazon Pay Balance,LOAD,368.55,12397.58,2025-04-18 01:54:59,success
WLT0002361,TXN0009724,CUST01820,MER0064,Paytm Wallet,SPEND,550.53,3685.46,2025-01-30 22:08:21,SUCCESS
WLT0002362,TXN0009732,CUST00664,,Amazon Pay Balance,P2P_TRANSFER,128.84,10778.17,2025-05-09 00:47:14,Pending
WLT0002363,TXN0009734,CUST00673,MER0110,Amazon Pay Balance,LOAD,1320.06,1225.3,2025-02-17 20:04:44,failed
WLT0002364,TXN0009735,CUST01370,MER0106,Mobikwik,SPEND,1467.24,1067.94,2025-06-02 09:23:49,SUCCESS
WLT0002365,TXN0009736,CUST00208,MER0138,PhonePe Wallet,LOAD,1771.89,19258.17,2025-01-29 13:36:19,Success
WLT0002366,TXN0009737,CUST00607,MER0061,PhonePe Wallet,LOAD,76.08,9511.17,2025-04-30 14:21:13,SUCCESS
WLT0002367,TXN0009740,CUST00197,MER0058,Mobikwik,LOAD,181.57,16616.74,2025-05-11 20:11:09,SUCCESS
WLT0002368,TXN0009744,CUST00403,MER0023,PhonePe Wallet,LOAD,194.59,1364.92,2025-01-06 16:12:26,SUCCESS
WLT0002369,TXN0009746,CUST01652,,Mobikwik,P2P_TRANSFER,980.77,11469.59,2025-01-26 09:33:58,Pending
WLT0002370,TXN0009747,CUST00778,,Amazon Pay Balance,P2P_TRANSFER,1199.07,1346.79,2025-05-15 04:54:53,SUCCESS
WLT0002371,TXN0009754,CUST00426,,Amazon Pay Balance,P2P_TRANSFER,211.28,2802.91,2025-01-24 18:49:35,SUCCESS
WLT0002372,TXN0009760,CUST01185,MER0043,Amazon Pay Balance,SPEND,,3906.64,2025-03-17 11:00:33,SUCCESS
WLT0002373,TXN0009767,CUST00441,MER0147,PhonePe Wallet,LOAD,1238.71,16301.48,2025-02-20 22:14:27,Pending
WLT0002374,TXN0009768,CUST01036,MER0021,Amazon Pay Balance,LOAD,2782.76,14489.85,2025-05-10 16:01:54,SUCCESS
WLT0002375,TXN0009771,CUST00599,MER0023,Paytm Wallet,LOAD,1477.91,1693.28,2025-05-01 11:22:31,SUCCESS
WLT0002376,TXN0009775,CUST00448,MER0029,Mobikwik,LOAD,1620.36,17728.39,2025-01-07 09:08:44,Success
WLT0002377,TXN0009780,CUST01472,,PhonePe Wallet,P2P_TRANSFER,465.76,6104.12,2025-04-27 19:48:29,success
WLT0002378,TXN0009783,CUST00464,,Amazon Pay Balance,P2P_TRANSFER,125.28,8319.4,2025-02-22 19:07:52,pending
WLT0002379,TXN0009786,CUST00988,MER0053,PhonePe Wallet,LOAD,371.02,3409.94,2025-05-14 03:21:57,Success
WLT0002380,TXN0009796,CUST00821,,PhonePe Wallet,P2P_TRANSFER,155.25,12718.65,2025-02-24 22:31:46,SUCCESS
WLT0002381,TXN0009798,CUST00052,,PhonePe Wallet,P2P_TRANSFER,405.68,3544.72,2025-03-02 11:55:50,FAILED
WLT0002382,TXN0009801,CUST01085,MER0107,Paytm Wallet,LOAD,42.07,19307.88,2025-06-15 16:16:25,Success
WLT0002383,TXN0009804,CUST01532,MER0011,Amazon Pay Balance,LOAD,625.51,3030.34,2025-02-17 20:31:48,failed
WLT0002384,TXN0009805,CUST00598,,Mobikwik,P2P_TRANSFER,1055.93,6094.77,2025-06-14 04:55:52,success
WLT0002385,TXN0009806,CUST01577,,Amazon Pay Balance,P2P_TRANSFER,127.6,1612.73,2025-04-08 11:13:45,Success
WLT0002386,TXN0009807,CUST01834,MER0085,Paytm Wallet,LOAD,145.03,295.41,2025-02-28 17:06:56,success
WLT0002387,TXN0009808,CUST01134,,PhonePe Wallet,P2P_TRANSFER,90.17,12426.03,2025-01-31 06:42:57,SUCCESS
WLT0002388,TXN0009814,CUST01886,MER0016,Mobikwik,SPEND,1528.24,11113.5,2025-01-16 12:04:10,success
WLT0002389,TXN0009816,CUST01752,MER0023,Mobikwik,SPEND,150.71,12988.48,2025-06-03 13:00:07,success
WLT0002390,TXN0009817,CUST01015,,PhonePe Wallet,P2P_TRANSFER,244.56,9198.84,2025-06-20 06:40:25,Success
WLT0002391,TXN0009821,CUST00622,MER0002,Mobikwik,LOAD,434.2,1104.23,2025-02-01 08:58:47,Success
WLT0002392,TXN0009822,CUST01988,MER0143,Paytm Wallet,SPEND,2716.83,13680.92,2025-06-05 22:16:15,Success
WLT0002393,TXN0009823,CUST01342,,Mobikwik,P2P_TRANSFER,2104.94,12791.52,2025-01-18 20:49:26,success
WLT0002394,TXN0009826,CUST01295,,PhonePe Wallet,P2P_TRANSFER,342.97,11622.32,2025-01-27 13:08:57,success
WLT0002395,TXN0009829,CUST00976,MER0095,PhonePe Wallet,LOAD,180.11,2285.93,2025-04-06 07:34:15,SUCCESS
WLT0002396,TXN0009830,CUST00780,,Mobikwik,P2P_TRANSFER,1174.16,4408.08,2025-03-25 05:54:07,SUCCESS
WLT0002397,TXN0009839,CUST00099,,Amazon Pay Balance,P2P_TRANSFER,87.59,11625.13,2025-02-16 02:41:01,success
WLT0002398,TXN0009844,CUST00833,MER0089,PhonePe Wallet,SPEND,134.31,13437.13,2025-03-07 11:09:49,Success
