transaction_id,customer_id,merchant_id,upi_vpa,amount,timestamp,status,bank_rrn,upi_app
TXN0010552,CUST01219,MER0021,cust01219@okhdfcbank,1033.89,2025-03-14 11:03:07,SUCCESS,251110504743,Paytm
TXN0010556,CUST01324,MER0097,cust01324@okhdfcbank,486.04,2025-05-25 03:50:26,success,199316734729,BHIM
TXN0010557,CUST01653,MER0134,cust01653@okhdfcbank,276.66,2025-02-17 09:17:21,success,407034255257,GPay
TXN0010559,CUST01256,MER0009,cust01256@okhdfcbank,852.38,2025-06-22 05:58:22,SUCCESS,254354995683,PhonePe
TXN0010561,CUST00710,MER0015,cust00710@okhdfcbank,996.36,2025-02-03 00:43:41,Success,162070780583,BHIM
TXN0010563,CUST00819,MER0116,cust00819@okhdfcbank,1015.68,2025-05-28 19:36:01,FAILED,740354996243,PhonePe
TXN0010564,CUST00813,MER0013,cust00813@okhdfcbank,327.74,2025-02-16 03:56:50,SUCCESS,851452648363,BHIM
TXN0010565,CUST01329,MER0013,cust01329@okhdfcbank,1074.83,2025-02-22 20:32:48,success,782610854028,GPay
TXN0010568,CUST00713,MER0077,cust00713@okhdfcbank,2638.03,2025-05-02 10:43:56,Success,478425009753,BHIM
TXN0010573,CUST01126,MER0034,cust01126@okhdfcbank,704.37,2025-03-28 16:24:30,Success,472757853239,Paytm
TXN0010574,CUST00354,MER0019,cust00354@okhdfcbank,2617.62,2025-01-10 09:52:41,Success,946845828402,GPay
TXN0010579,CUST00305,MER0001,cust00305@okhdfcbank,229.34,2025-01-20 03:13:47,success,720427256878,BHIM
TXN0010581,CUST01121,MER0044,cust01121@okhdfcbank,910.08,2025-03-12 05:28:02,SUCCESS,525375683565,BHIM
TXN0010583,CUST00065,MER0141,cust00065@okhdfcbank,581.1,2025-05-24 17:43:53,Success,651037152518,Amazon Pay
TXN0010585,CUST01541,MER0100,cust01541@okhdfcbank,588.76,2025-04-12 13:13:32,Success,594674080878,Paytm
TXN0010586,CUST00249,MER0106,cust00249@okhdfcbank,1491.95,2025-02-13 03:49:24,Success,410689346865,BHIM
TXN0010587,CUST00851,MER0003,cust00851@okhdfcbank,368.69,2025-02-16 03:06:19,SUCCESS,554057980464,Paytm
TXN0010590,CUST01922,MER0123,cust01922@okhdfcbank,590.3,2025-02-17 16:16:00,Pending,804250414061,Amazon Pay
TXN0010593,CUST00996,MER0110,cust00996@okhdfcbank,69.93,2025-04-04 14:56:52,Success,834139582027,Amazon Pay
TXN0010594,CUST00378,MER0012,cust00378@okhdfcbank,388.2,2025-01-09 07:11:27,SUCCESS,969046701053,Paytm
TXN0010597,CUST00205,MER0013,cust00205@okhdfcbank,458.38,2025-04-03 00:29:01,FAILED,504035302198,PhonePe
TXN0010599,CUST00889,MER0062,cust00889@okhdfcbank,665.77,2025-02-22 05:36:14,Success,093385261566,Amazon Pay
TXN0010600,CUST01149,MER0094,cust01149@okhdfcbank,247.76,2025-06-19 04:50:20,SUCCESS,259661524552,Amazon Pay
TXN0010601,CUST01627,MER0008,cust01627@okhdfcbank,426.04,2025-06-04 06:25:57,success,484934676631,Paytm
TXN0010602,CUST01340,MER0137,cust01340@okhdfcbank,1248.75,2025-06-12 17:07:45,pending,771748628855,Paytm
TXN0010605,CUST00761,MER0021,cust00761@okhdfcbank,265.74,2025-05-29 11:58:59,Success,770027495880,Amazon Pay
TXN0010606,CUST00226,MER0150,cust00226@okhdfcbank,88.55,2025-05-27 07:26:50,pending,517869103306,GPay
TXN0010611,CUST00236,MER0048,cust00236@okhdfcbank,1493.65,2025-03-30 01:33:15,Success,607778953298,GPay
TXN0010613,CUST00914,MER0030,cust00914@okhdfcbank,611.68,2025-05-14 14:46:18,Success,276872476370,BHIM
TXN0010614,CUST01547,MER0129,cust01547@okhdfcbank,445.85,2025-04-08 04:23:12,SUCCESS,276617346617,Paytm
TXN0010615,CUST00851,MER0037,cust00851@okhdfcbank,131.32,2025-06-14 08:46:37,SUCCESS,699796950856,GPay
TXN0010616,CUST00872,MER0062,cust00872@okhdfcbank,297.5,2025-04-24 12:41:11,Success,170695909755,PhonePe
TXN0010619,CUST01699,MER0098,cust01699@okhdfcbank,506.92,2025-06-29 08:35:54,success,345754834148,Amazon Pay
TXN0010620,CUST01590,MER0113,cust01590@okhdfcbank,1830.1,2025-04-16 14:46:14,SUCCESS,890101003539,Amazon Pay
TXN0010621,CUST00449,MER0007,cust00449@okhdfcbank,988.6,2025-03-14 06:50:07,Success,325548873193,PhonePe
TXN0010622,CUST00745,MER0127,cust00745@okhdfcbank,425.02,2025-02-10 06:53:43,FAILED,809253459226,Amazon Pay
TXN0010628,CUST00780,MER0018,cust00780@okhdfcbank,141.55,2025-02-28 15:04:36,success,108540746511,GPay
TXN0010629,CUST00609,MER0101,cust00609@okhdfcbank,531.79,2025-06-21 23:52:37,Success,536932475442,Paytm
TXN0010630,CUST00781,MER0046,cust00781@okhdfcbank,333.67,2025-04-06 23:19:15,Success,415165083825,PhonePe
TXN0010633,CUST00227,MER0019,cust00227@okhdfcbank,48.36,2025-06-06 10:04:11,PENDING,141468696682,GPay
TXN0010634,CUST00937,MER0107,cust00937@okhdfcbank,231.0,2025-06-01 07:02:01,FAILED,033455721824,Paytm
TXN0010635,CUST00199,MER0077,cust00199@okhdfcbank,164.11,2025-02-03 19:26:18,Success,302308572816,PhonePe
TXN0010637,CUST00381,MER0076,cust00381@okhdfcbank,50.41,2025-04-10 07:06:15,SUCCESS,714782831062,GPay
TXN0010640,CUST01891,MER0107,cust01891@okhdfcbank,438.21,2025-02-20 20:41:27,success,658793123757,Paytm
TXN0010643,CUST01104,MER0145,cust01104@okhdfcbank,104.1,2025-03-17 05:52:37,SUCCESS,499218265157,BHIM
TXN0010645,CUST00990,MER0006,cust00990@okhdfcbank,972.99,2025-02-12 00:43:58,SUCCESS,174589532482,Paytm
TXN0010646,CUST00773,MER0142,cust00773@okhdfcbank,131.05,2025-04-19 11:52:58,SUCCESS,784173602814,GPay
TXN0010655,CUST01319,MER0043,cust01319@okhdfcbank,372.05,2025-04-04 16:51:56,Success,411064586635,BHIM
TXN0010657,CUST00676,MER0058,cust00676@okhdfcbank,758.07,2025-02-24 09:38:17,Success,026371355977,Paytm
TXN0010658,CUST00132,MER0012,cust00132@okhdfcbank,221.78,2025-06-26 06:51:15,success,799839187991,Paytm
TXN0010659,CUST00542,MER0013,cust00542@okhdfcbank,38.7,2025-03-15 05:30:29,Success,610652991721,BHIM
TXN0010661,CUST00193,MER0021,cust00193@okhdfcbank,266.89,2025-04-16 11:34:13,Pending,350619222599,BHIM
TXN0010662,CUST00926,MER0044,cust00926@okhdfcbank,1408.27,2025-01-25 21:50:22,SUCCESS,924458330867,Amazon Pay
TXN0010664,CUST00983,MER0032,cust00983@okhdfcbank,556.56,2025-04-11 16:49:21,success,415711414194,BHIM
TXN0010666,CUST00234,MER0115,cust00234@okhdfcbank,1437.05,2025-05-16 06:02:01,SUCCESS,085438261967,PhonePe
TXN0010667,CUST01195,MER0103,cust01195@okhdfcbank,622.03,2025-05-07 14:33:25,Success,961722806603,Amazon Pay
TXN0010668,CUST00110,MER0123,cust00110@okhdfcbank,591.84,2025-03-06 23:39:20,FAILED,123024228525,BHIM
TXN0010670,CUST00517,MER0148,cust00517@okhdfcbank,783.81,2025-04-03 15:16:50,SUCCESS,959127085251,PhonePe
TXN0010672,CUST01259,MER0115,cust01259@okhdfcbank,-138.09,2025-05-02 05:21:56,success,900568010529,PhonePe
TXN0010673,CUST01230,MER0015,cust01230@okhdfcbank,59.8,2025-03-03 07:22:46,SUCCESS,729835372888,PhonePe
TXN0010674,CUST00331,MER0035,cust00331@okhdfcbank,1060.51,2025-01-21 16:07:07,success,320146112657,Amazon Pay
TXN0010675,CUST01005,MER0032,cust01005@okhdfcbank,331.71,2025-01-22 10:24:09,success,802132079127,BHIM
TXN0010679,CUST01095,MER0027,cust01095@okhdfcbank,436.93,2025-06-23 02:09:32,success,578661079280,PhonePe
TXN0010680,CUST01983,MER0003,cust01983@okhdfcbank,312.68,2025-03-26 00:22:53,SUCCESS,642635894556,GPay
TXN0010681,CUST00158,MER0127,cust00158@okhdfcbank,267.94,2025-02-11 00:32:23,Success,775257427900,GPay
TXN0010683,CUST01765,MER0063,cust01765@okhdfcbank,6067.75,2025-01-19 09:23:38,success,569482491981,Paytm
TXN0010685,CUST00345,MER0119,cust00345@okhdfcbank,479.64,2025-03-13 04:07:21,success,197813537541,Amazon Pay
TXN0010686,CUST01706,MER0091,cust01706@okhdfcbank,,2025-03-29 02:46:24,failed,780069184575,Paytm
TXN0010687,CUST01676,MER0046,cust01676@okhdfcbank,2732.31,2025-05-25 15:14:09,SUCCESS,239669157079,BHIM
TXN0010688,CUST01776,MER0107,cust01776@okhdfcbank,122.44,2025-01-21 01:40:21,success,717956143392,BHIM
TXN0010690,CUST01000,MER0144,cust01000@okhdfcbank,1063.88,2025-04-09 11:20:04,SUCCESS,130856619711,Paytm
TXN0010692,CUST01827,MER0055,cust01827@okhdfcbank,1111.3,2025-04-13 01:16:01,PENDING,689136538023,GPay
TXN0010694,CUST01199,MER0014,cust01199@okhdfcbank,3762.62,2025-03-18 02:41:02,Success,505157013224,Amazon Pay
TXN0010698,CUST00158,MER0110,cust00158@okhdfcbank,1302.96,2025-04-06 21:02:57,FAILED,782656986504,PhonePe
TXN0010700,CUST01425,MER0044,cust01425@okhdfcbank,,2025-01-23 07:33:45,failed,816630619874,GPay
TXN0010701,CUST00797,MER0057,cust00797@okhdfcbank,538.27,2025-06-05 19:48:28,Success,883746022824,GPay
TXN0010702,CUST01416,MER0050,cust01416@okhdfcbank,254.66,2025-03-23 20:45:34,Success,438439793743,GPay
TXN0010703,CUST01887,MER0031,cust01887@okhdfcbank,216.63,2025-06-05 19:07:50,success,324792432384,GPay
TXN0010705,CUST00963,MER0135,cust00963@okhdfcbank,2248.5,2025-03-05 23:13:19,SUCCESS,711323189298,BHIM
TXN0010708,CUST00976,MER0042,cust00976@okhdfcbank,732.55,2025-04-27 18:37:05,SUCCESS,215485651118,Paytm
TXN0010710,CUST01591,MER0086,cust01591@okhdfcbank,76.21,2025-04-08 18:34:59,success,334258472804,GPay
TXN0010712,CUST01982,MER0061,cust01982@okhdfcbank,205.14,2025-05-13 01:24:50,Success,233112359054,Paytm
TXN0010716,CUST00447,MER0040,cust00447@okhdfcbank,321.43,2025-01-29 06:04:43,success,008347817330,Paytm
TXN0010717,CUST01866,MER0083,cust01866@okhdfcbank,1513.82,2025-05-31 21:59:40,success,921095179375,PhonePe
TXN0010718,CUST01969,MER0088,cust01969@okhdfcbank,808.64,2025-01-21 13:15:23,SUCCESS,986750750051,PhonePe
TXN0010719,CUST00897,MER0070,cust00897@okhdfcbank,86.4,2025-01-14 13:00:40,success,922303439003,Amazon Pay
TXN0010720,CUST01708,MER0048,cust01708@okhdfcbank,265.97,2025-03-04 15:45:25,success,017906946336,PhonePe
TXN0010722,CUST01514,MER0066,cust01514@okhdfcbank,193.66,2025-06-11 13:44:02,Success,708170269972,PhonePe
TXN0010723,CUST01011,MER0108,cust01011@okhdfcbank,3750.16,2025-06-24 09:07:28,Success,776046184333,Paytm
TXN0010726,CUST01662,MER0010,cust01662@okhdfcbank,160.3,2025-01-24 14:17:51,SUCCESS,467075818634,BHIM
TXN0010727,CUST01426,MER0139,cust01426@okhdfcbank,1245.79,2025-03-18 17:36:08,Success,771535701398,PhonePe
TXN0010728,CUST00478,MER0147,cust00478@okhdfcbank,257.79,2025-04-27 03:58:23,Success,659533180991,Amazon Pay
TXN0010729,CUST00535,MER0092,cust00535@okhdfcbank,720.48,2025-02-20 03:20:11,SUCCESS,955723728852,GPay
TXN0010731,CUST00652,MER0060,cust00652@okhdfcbank,528.58,2025-01-19 05:12:51,SUCCESS,307058188494,GPay
TXN0010735,CUST00820,MER0134,cust00820@okhdfcbank,1374.2,2025-05-09 10:42:31,success,571795032937,GPay
TXN0010736,CUST01510,MER0087,cust01510@okhdfcbank,301.57,2025-05-31 12:33:15,SUCCESS,279630047116,GPay
TXN0010738,CUST01355,MER0079,cust01355@okhdfcbank,448.03,2025-03-12 08:43:53,success,520425808560,Paytm
TXN0010739,CUST01807,MER0149,cust01807@okhdfcbank,2470.73,2025-04-15 13:01:46,Success,417006430251,Paytm
TXN0010740,CUST00952,MER0035,cust00952@okhdfcbank,1200.28,2025-05-03 06:19:28,success,633895176174,PhonePe
TXN0010741,CUST00569,MER0009,cust00569@okhdfcbank,1086.46,2025-04-20 04:59:22,success,325238681356,PhonePe
TXN0010743,CUST00221,MER0118,cust00221@okhdfcbank,255.6,2025-04-04 21:03:51,success,276701623769,GPay
TXN0010744,CUST01303,MER0049,cust01303@okhdfcbank,1617.47,2025-03-05 19:29:22,success,984382867522,Amazon Pay
TXN0010745,CUST01333,MER0024,cust01333@okhdfcbank,152.79,2025-03-23 06:31:26,success,792925804173,Amazon Pay
TXN0010749,CUST00928,MER0008,cust00928@okhdfcbank,2645.95,2025-04-03 20:39:44,SUCCESS,999200114974,GPay
TXN0010750,CUST01419,MER0035,cust01419@okhdfcbank,1011.58,2025-01-24 12:00:43,success,477264092869,Amazon Pay
TXN0010751,CUST00981,MER0058,cust00981@okhdfcbank,1317.04,2025-05-18 05:03:09,SUCCESS,987380245184,GPay
TXN0010755,CUST01264,MER0135,cust01264@okhdfcbank,329.61,2025-06-20 19:02:32,pending,936662031806,PhonePe
TXN0010757,CUST01658,MER0016,cust01658@okhdfcbank,2911.1,2025-03-21 23:06:08,SUCCESS,308718193257,Amazon Pay
TXN0010759,CUST00481,MER0112,cust00481@okhdfcbank,283.25,2025-03-02 17:09:13,success,312527472542,GPay
TXN0010761,CUST01115,MER0026,cust01115@okhdfcbank,1417.46,2025-05-06 23:41:24,Success,942909374185,GPay
TXN0010762,CUST01620,MER0080,cust01620@okhdfcbank,3145.69,2025-02-26 08:22:48,Failed,328492911327,BHIM
TXN0010764,CUST01991,MER0142,cust01991@okhdfcbank,728.52,2025-06-19 10:40:52,SUCCESS,260135500008,PhonePe
TXN0010768,CUST01545,MER0095,cust01545@okhdfcbank,754.19,2025-01-02 10:07:37,SUCCESS,821613488779,BHIM
TXN0010769,CUST01429,MER0079,cust01429@okhdfcbank,811.46,2025-03-27 06:54:19,success,082779616985,PhonePe
TXN0010771,CUST01369,MER0132,cust01369@okhdfcbank,83.24,2025-03-24 16:21:22,SUCCESS,746222972757,GPay
TXN0010773,CUST00854,MER0071,cust00854@okhdfcbank,668.62,2025-01-02 13:34:57,failed,061853806261,BHIM
TXN0010774,CUST01255,MER0148,cust01255@okhdfcbank,747.06,2025-02-25 08:13:46,SUCCESS,662710064637,BHIM
TXN0010775,CUST00212,MER0080,cust00212@okhdfcbank,415.35,2025-04-07 02:50:01,SUCCESS,237016680925,GPay
TXN0010776,CUST00720,MER0050,cust00720@okhdfcbank,578.68,2025-05-01 14:03:23,Failed,049881542818,BHIM
TXN0010777,CUST01105,MER0017,cust01105@okhdfcbank,239.87,2025-06-24 05:30:38,SUCCESS,716208612413,PhonePe
TXN0010780,CUST00666,MER0024,cust00666@okhdfcbank,158.48,2025-05-13 21:25:44,SUCCESS,176319212346,Paytm
TXN0010782,CUST01863,MER0046,cust01863@okhdfcbank,232.96,2025-03-16 20:45:46,success,609248468113,BHIM
TXN0010786,CUST00655,MER0069,cust00655@okhdfcbank,1040.93,2025-02-05 04:37:59,SUCCESS,608715856086,Amazon Pay
TXN0010787,CUST01535,MER0148,cust01535@okhdfcbank,4257.66,2025-04-26 06:31:37,success,874881328443,Amazon Pay
TXN0010788,CUST00360,MER0010,cust00360@okhdfcbank,739.29,2025-05-04 03:27:42,Failed,222730379385,Amazon Pay
TXN0010790,CUST00783,MER0098,cust00783@okhdfcbank,988.9,2025-03-26 00:54:40,failed,505210609384,Amazon Pay
TXN0010792,CUST00355,MER0043,cust00355@okhdfcbank,516.17,2025-04-21 15:40:52,success,819819763211,Amazon Pay
TXN0010794,CUST01101,MER0099,cust01101@okhdfcbank,576.95,2025-01-19 02:40:19,success,120127948233,Amazon Pay
TXN0010795,CUST01165,MER0065,cust01165@okhdfcbank,548.82,2025-01-19 00:46:58,Success,375418035384,Paytm
TXN0010796,CUST01710,MER0017,cust01710@okhdfcbank,503.02,2025-05-02 09:14:07,Failed,025076368282,GPay
TXN0010797,CUST01685,MER0139,cust01685@okhdfcbank,331.8,2025-06-01 22:24:50,SUCCESS,084392050187,GPay
TXN0010798,CUST01546,MER0050,cust01546@okhdfcbank,674.85,2025-04-29 05:21:08,SUCCESS,321469802164,BHIM
TXN0010800,CUST01625,MER0060,cust01625@okhdfcbank,353.6,2025-06-02 03:06:09,Success,981335405547,Amazon Pay
TXN0010801,CUST01627,MER0079,cust01627@okhdfcbank,40.82,2025-01-25 15:00:28,Success,702597759664,Paytm
TXN0010803,CUST00005,MER0097,cust00005@okhdfcbank,4159.4,2025-03-24 10:57:54,Success,419498537714,Paytm
TXN0010806,CUST00840,MER0049,cust00840@okhdfcbank,970.11,2025-02-09 03:23:32,Success,991404189986,Paytm
TXN0010807,CUST01651,MER0077,cust01651@okhdfcbank,2818.14,2025-05-11 23:36:40,success,260151050724,GPay
TXN0010808,CUST01060,MER0138,cust01060@okhdfcbank,836.62,2025-04-28 09:12:40,success,364878750403,PhonePe
TXN0010813,CUST00590,MER0045,cust00590@okhdfcbank,655.51,2025-02-25 04:50:06,SUCCESS,475799224197,GPay
TXN0010819,CUST00712,MER0042,cust00712@okhdfcbank,1109.56,2025-05-28 09:44:51,Success,663777384991,Amazon Pay
TXN0010820,CUST01747,MER0144,cust01747@okhdfcbank,204.85,2025-05-04 00:47:50,failed,210662405160,GPay
TXN0010821,CUST01851,MER0134,cust01851@okhdfcbank,383.65,2025-06-06 16:42:33,SUCCESS,286116653942,BHIM
TXN0010822,CUST01273,MER0096,cust01273@okhdfcbank,685.78,2025-04-29 05:06:50,Success,606643194959,Amazon Pay
TXN0010824,CUST01294,MER0003,cust01294@okhdfcbank,68.96,2025-02-18 07:12:22,Success,107863059189,BHIM
TXN0010826,CUST00670,MER0054,cust00670@okhdfcbank,117.79,2025-03-04 15:57:54,Failed,350591467996,Amazon Pay
TXN0010827,CUST01231,MER0025,cust01231@okhdfcbank,1004.57,2025-06-13 00:23:07,SUCCESS,112470778696,Paytm
TXN0010830,CUST00938,MER0032,cust00938@okhdfcbank,489.9,2025-06-05 20:14:12,SUCCESS,344103855190,Paytm
TXN0010831,CUST01126,MER0134,cust01126@okhdfcbank,522.79,2025-02-09 02:38:04,Success,852038896301,Amazon Pay
TXN0010832,CUST00010,MER0010,cust00010@okhdfcbank,67.99,2025-05-28 23:16:49,SUCCESS,853319506882,PhonePe
TXN0010833,CUST01213,MER0088,cust01213@okhdfcbank,569.56,2025-02-23 04:47:12,SUCCESS,823165636627,Paytm
TXN0010834,CUST00280,MER0141,cust00280@okhdfcbank,454.78,2025-04-09 18:31:17,SUCCESS,490550008971,GPay
TXN0010835,CUST01945,MER0117,cust01945@okhdfcbank,134.41,2025-02-11 05:14:01,Success,789725613397,Paytm
TXN0010840,CUST01187,MER0067,cust01187@okhdfcbank,307.52,2025-03-30 17:42:18,success,310653322509,Paytm
TXN0010842,CUST00219,MER0118,cust00219@okhdfcbank,451.89,2025-05-16 23:32:30,Success,555419933963,BHIM
TXN0010844,CUST01769,MER0111,cust01769@okhdfcbank,290.42,2025-04-24 10:45:55,Success,331012774554,BHIM
TXN0010845,CUST00106,MER0022,cust00106@okhdfcbank,169.88,2025-06-14 07:56:51,failed,917225672203,GPay
TXN0010850,CUST00690,MER0101,cust00690@okhdfcbank,1777.06,2025-04-04 06:59:12,SUCCESS,312318093749,GPay
TXN0010851,CUST01699,MER0092,cust01699@okhdfcbank,309.11,2025-03-23 07:53:43,SUCCESS,745265656603,GPay
TXN0010852,CUST00886,MER0084,cust00886@okhdfcbank,662.36,2025-01-01 00:14:24,SUCCESS,462402150746,PhonePe
TXN0010855,CUST00197,MER0099,cust00197@okhdfcbank,369.01,2025-04-06 10:03:56,SUCCESS,085408453193,Paytm
TXN0010858,CUST00582,MER0054,cust00582@okhdfcbank,839.04,2025-03-13 10:42:44,SUCCESS,723598815459,BHIM
TXN0010862,CUST00687,MER0105,cust00687@okhdfcbank,617.64,2025-03-21 07:52:50,success,601301477584,PhonePe
TXN0010863,CUST01755,MER0148,cust01755@okhdfcbank,2556.9,2025-06-03 14:16:13,success,790055947671,Amazon Pay
TXN0010864,CUST01943,MER0059,cust01943@okhdfcbank,87.36,2025-04-05 01:48:20,success,368139327618,BHIM
TXN0010865,CUST00703,MER0080,cust00703@okhdfcbank,186.85,2025-01-09 20:19:49,Success,230381358492,PhonePe
TXN0010867,CUST00365,MER0144,cust00365@okhdfcbank,645.34,2025-03-26 09:32:20,success,293520435544,BHIM
TXN0010869,CUST00344,MER0085,cust00344@okhdfcbank,960.54,2025-06-05 15:26:04,Success,026218831201,Paytm
TXN0010870,CUST00913,MER0032,cust00913@okhdfcbank,610.33,2025-02-28 09:11:23,SUCCESS,547391211985,BHIM
TXN0010871,CUST01964,MER0009,cust01964@okhdfcbank,281.66,2025-06-13 23:34:58,SUCCESS,376802462375,Amazon Pay
TXN0010874,CUST01525,MER0045,cust01525@okhdfcbank,314.95,2025-05-27 17:12:39,SUCCESS,321454655538,PhonePe
TXN0010876,CUST01618,MER0019,cust01618@okhdfcbank,944.86,2025-05-03 04:12:52,Success,531073980463,PhonePe
TXN0010877,CUST00843,MER0064,cust00843@okhdfcbank,610.8,2025-04-11 10:48:04,SUCCESS,401489817743,GPay
TXN0010878,CUST01325,MER0074,cust01325@okhdfcbank,2743.86,2025-04-22 06:14:05,SUCCESS,890539513474,GPay
TXN0010879,CUST00501,MER0105,cust00501@okhdfcbank,1857.2,2025-06-16 21:20:01,Success,145320445027,Paytm
TXN0010881,CUST00790,MER0051,cust00790@okhdfcbank,6414.82,2025-03-04 17:38:40,Success,497865711846,GPay
TXN0010882,CUST01049,MER0090,cust01049@okhdfcbank,425.62,2025-02-12 20:41:53,success,816516480104,BHIM
TXN0010883,CUST00039,MER0022,cust00039@okhdfcbank,309.57,2025-01-05 05:17:43,SUCCESS,773897819895,Amazon Pay
TXN0010885,CUST00290,MER0113,cust00290@okhdfcbank,382.74,2025-04-17 15:47:26,pending,203274035210,Amazon Pay
TXN0010887,CUST01981,MER0054,cust01981@okhdfcbank,183.84,2025-01-01 07:08:52,success,801464126910,Paytm
TXN0010888,CUST01555,MER0076,cust01555@okhdfcbank,903.85,2025-05-05 19:12:03,SUCCESS,354639494874,PhonePe
TXN0010890,CUST00756,MER0038,cust00756@okhdfcbank,447.45,2025-06-26 00:50:05,SUCCESS,078147196220,PhonePe
TXN0010892,CUST00718,MER0135,cust00718@okhdfcbank,318.61,2025-03-15 00:30:35,SUCCESS,250719676055,Paytm
TXN0010894,CUST01826,MER0056,cust01826@okhdfcbank,84.38,2025-03-17 04:54:29,Success,925788235432,PhonePe
TXN0010896,CUST01531,MER0109,cust01531@okhdfcbank,844.76,2025-02-11 20:55:03,SUCCESS,747240739072,Amazon Pay
TXN0010897,CUST00520,MER0078,cust00520@okhdfcbank,657.82,2025-05-13 01:02:34,Success,133266189294,BHIM
TXN0010898,CUST00577,MER0055,cust00577@okhdfcbank,484.72,2025-05-03 02:44:14,SUCCESS,743317138699,PhonePe
TXN0010899,CUST01219,MER0067,cust01219@okhdfcbank,203.45,2025-03-20 05:57:33,Success,535682882285,GPay
TXN0010900,CUST01042,MER0097,cust01042@okhdfcbank,693.07,2025-05-26 02:14:37,Success,399013717238,PhonePe
TXN0010901,CUST01513,MER0063,cust01513@okhdfcbank,81.53,2025-02-15 04:07:49,success,213273740510,GPay
TXN0010906,CUST01815,MER0115,cust01815@okhdfcbank,577.08,2025-02-28 12:52:24,success,888725724875,BHIM
TXN0010907,CUST00574,MER0092,cust00574@okhdfcbank,2567.62,2025-03-31 12:20:29,SUCCESS,623018610321,Paytm
TXN0010908,CUST00946,MER0110,cust00946@okhdfcbank,284.8,2025-02-03 14:30:53,FAILED,690693767289,Paytm
TXN0010910,CUST00279,MER0100,cust00279@okhdfcbank,382.88,2025-02-17 13:47:48,Success,443943450939,Amazon Pay
TXN0010911,CUST01932,MER0101,cust01932@okhdfcbank,1962.0,2025-03-28 07:30:08,success,149910759294,PhonePe
TXN0010913,CUST01258,MER0142,cust01258@okhdfcbank,1157.95,2025-06-27 15:25:02,Success,388071572220,PhonePe
TXN0010916,CUST01016,MER0096,cust01016@okhdfcbank,453.03,2025-04-30 02:04:19,Success,728656051589,Amazon Pay
TXN0010917,CUST00559,MER0074,cust00559@okhdfcbank,1743.09,2025-05-07 05:30:51,Pending,923937597660,Amazon Pay
TXN0010918,CUST00491,MER0074,cust00491@okhdfcbank,-54.75,2025-06-12 23:28:18,FAILED,039595690533,GPay
TXN0010920,CUST00726,MER0049,cust00726@okhdfcbank,341.56,2025-03-28 15:05:37,success,195732541479,GPay
TXN0010923,CUST00798,MER0120,cust00798@okhdfcbank,105.57,2025-03-23 12:50:11,success,614570121923,Amazon Pay
TXN0010924,CUST01142,MER0122,cust01142@okhdfcbank,47.91,2025-02-24 15:23:03,SUCCESS,511977527330,BHIM
TXN0010926,CUST00047,MER0123,cust00047@okhdfcbank,366.45,2025-03-23 19:10:09,SUCCESS,074028471735,Paytm
TXN0010928,CUST00632,MER0114,cust00632@okhdfcbank,634.51,2025-03-10 02:31:51,SUCCESS,061878075141,Amazon Pay
TXN0010932,CUST01274,MER0015,cust01274@okhdfcbank,1783.67,2025-06-03 03:55:03,Success,492822628501,Paytm
TXN0010933,CUST00067,MER0012,cust00067@okhdfcbank,91.84,2025-04-21 20:56:17,Success,957596970149,BHIM
TXN0010935,CUST01631,MER0105,cust01631@okhdfcbank,978.79,2025-03-14 08:26:41,SUCCESS,539796507950,GPay
TXN0010936,CUST00816,MER0092,cust00816@okhdfcbank,392.85,2025-05-21 23:16:37,FAILED,198526672418,Paytm
TXN0010938,CUST01526,MER0075,cust01526@okhdfcbank,78.36,2025-05-21 06:24:06,success,170581923080,PhonePe
TXN0010939,CUST00540,MER0088,cust00540@okhdfcbank,1025.77,2025-02-17 09:53:48,SUCCESS,197657910673,Paytm
TXN0010940,CUST01076,MER0086,cust01076@okhdfcbank,945.39,2025-05-08 03:05:44,SUCCESS,198099400350,Paytm
TXN0010943,CUST01772,MER0034,cust01772@okhdfcbank,161.89,2025-03-21 22:16:41,Success,290511536515,GPay
TXN0010944,CUST00881,MER0009,cust00881@okhdfcbank,467.32,2025-05-03 14:03:39,Success,871885735999,Paytm
TXN0010945,CUST01400,MER0004,cust01400@okhdfcbank,132.25,2025-06-17 07:49:02,SUCCESS,681835887895,GPay
TXN0010947,CUST00060,MER0147,cust00060@okhdfcbank,1739.32,2025-05-24 02:01:41,success,566082714699,Paytm
TXN0010949,CUST01507,MER0063,cust01507@okhdfcbank,970.22,2025-06-08 05:51:42,Success,437465132341,GPay
TXN0010951,CUST01364,MER0093,cust01364@okhdfcbank,1114.61,2025-06-10 02:19:02,Success,547047677396,BHIM
TXN0010953,CUST01412,MER0129,cust01412@okhdfcbank,309.96,2025-04-21 05:39:28,SUCCESS,314246541121,BHIM
TXN0010954,CUST01212,MER0103,cust01212@okhdfcbank,258.3,2025-06-11 20:36:56,SUCCESS,578643046220,Paytm
TXN0010957,CUST01817,MER0082,cust01817@okhdfcbank,329.56,2025-04-08 13:16:18,SUCCESS,681628550065,PhonePe
TXN0010961,CUST00628,MER0121,cust00628@okhdfcbank,260.98,2025-03-29 02:59:15,success,842144046649,PhonePe
TXN0010962,CUST00871,MER0024,cust00871@okhdfcbank,2472.74,2025-04-10 04:09:32,Failed,434961351369,GPay
